"","ID","group","triangle_area","Consistency","GA_lineInter","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"220","43416","Ctl",18630.5,1.59682921915034,0.715256008359457,FALSE,FALSE,FALSE,FALSE,FALSE
"221","44133","Ctl",80,0.0379951775406602,0.241843724602345,FALSE,TRUE,FALSE,FALSE,TRUE
"222","44137","Ctl",0,0.000460983745184628,10.7329037501451,FALSE,TRUE,FALSE,FALSE,FALSE
"223","44140","Ctl",4959,0.247985371493616,0.354115871357251,FALSE,FALSE,FALSE,FALSE,FALSE
"224","44141","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"225","44183","Ctl",177,0.0535706079367966,0.650296064089168,FALSE,TRUE,FALSE,FALSE,FALSE
"226","44293","Ctl",1028,0.256733391778687,0.358992221061186,FALSE,FALSE,FALSE,FALSE,FALSE
"227","44296","Ctl",1582,0.0529045201905626,2.61825148032045,FALSE,TRUE,FALSE,FALSE,FALSE
"228","44298","Ctl",256,0.131510485215408,0.807906652734239,FALSE,TRUE,FALSE,FALSE,FALSE
"229","44301","Ctl",54.5,0.0651510166556998,10.2890398235226,FALSE,TRUE,FALSE,FALSE,FALSE
"230","44306","Ctl",683,0.0868732300516409,0.116567978636944,FALSE,TRUE,FALSE,FALSE,TRUE
"231","44307","Ctl",618,0.0448196040868455,0.140137002205968,FALSE,TRUE,FALSE,FALSE,TRUE
"232","44308","Ctl",142.5,0.030100676995656,0.281841402531058,FALSE,TRUE,FALSE,FALSE,FALSE
"233","44309","Ctl",297,0.0859158146094731,0.282770231046093,FALSE,TRUE,FALSE,FALSE,FALSE
"234","44340","Ctl",3176,0.152886688337075,9.4960524788111,FALSE,TRUE,FALSE,FALSE,FALSE
"235","44341","Ctl",248,0.278125631398168,0.242656449553001,FALSE,FALSE,FALSE,FALSE,TRUE
"236","44347","Ctl",9941,0.75415091083701,1.01375827237896,TRUE,FALSE,FALSE,FALSE,FALSE
"237","44351","Ctl",15,0.0367571489648595,0.334494368977128,FALSE,TRUE,FALSE,FALSE,FALSE
"238","44352","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"239","44371","Ctl",3806.33155822743,1.06092257764375,0.495297805642633,FALSE,FALSE,FALSE,FALSE,FALSE
"240","44414","Ctl",0,0,13.9022988505747,FALSE,TRUE,FALSE,FALSE,FALSE
"241","44415","Ctl",0,0,13.1583072100313,FALSE,TRUE,FALSE,FALSE,FALSE
"242","44427","Ctl",388.5,0.0512829635044538,0.496807151979566,FALSE,TRUE,FALSE,FALSE,FALSE
"243","44453","Ctl",0,0.422721670433275,11.130035992105,FALSE,FALSE,FALSE,FALSE,FALSE
"244","44489","Ctl",36490.5,2.00529825128053,1.5485312899106,FALSE,FALSE,FALSE,FALSE,FALSE
"245","44540","Ctl",55469.5,2.66993919020219,4.1912806223151,FALSE,FALSE,FALSE,FALSE,FALSE
"246","44557","Ctl",0,0.000307380222188257,13.2605363984674,FALSE,TRUE,FALSE,FALSE,FALSE
"247","44569","Ctl",3,0.01794422322253,10.9216881458261,TRUE,TRUE,FALSE,FALSE,FALSE
"248","44582","Ctl",1238.5,0.237713437102545,2.5169511203994,FALSE,FALSE,FALSE,FALSE,FALSE
"249","44588","Ctl",9541,2.6388479195037,1.49825844653431,FALSE,FALSE,FALSE,FALSE,FALSE
"250","44589","Ctl",260,0.738087204760208,0.329153605015674,FALSE,FALSE,FALSE,FALSE,FALSE
"251","44590","Ctl",95.5,0.266084841880833,1.49373040752351,FALSE,FALSE,FALSE,FALSE,FALSE
